contributors,watchers,forks,stars,size,open_issues,pull_requests,releases,commits,events,average_time_close_pull_requests_first_100,average_time_close_pull_requests_last_100,average_time_close_issues_first_100,average_time_close_issues_last_100,frequency_commits_first_100,frequency_commits_last_100,frequency_events_last_100,creation_date
103,128,573,2673,85161,53,8,84,6024,230,73322441.25,73322441.25,73754906.02,73754906.02,18256.73,120976.15,40039.12,1418256000.0
6,71,114,989,44160,17,1,40,9529,8,73267589.0,73267589.0,8743368.176,8743368.176,4857.83,447092.37,695669.125,1450569600.0
38,24,91,425,160904,105,53,11,8298,249,73257270.53,73257270.53,20318196.09,5526936.67,158498.49,71797.39,5373.4,1515628800.0
286,64,455,1014,138850,363,67,17,16103,255,73198604.57,73198604.57,32142138.68,2389411.97,593347.57,406395.19,26938.03,1364860800.0
143,53,591,1805,17666,256,53,34,1551,268,72869682.02,72869682.02,9628633.83,2857955.87,229427.92,124085.4,12294.53,1488412800.0
156,53,500,708,84129,319,46,2,6469,271,72828817.89,72828817.89,4629755.01,2807560.7,9475.44,64723.74,12605.1,1535414400.0
328,249,538,3267,33307,96,15,6,2877,96,72374523.33,72374523.33,19166473.67,19166473.67,84627.75,250064.52,81740.01042,1390521600.0
116,278,1298,3387,167468,1116,43,1,6387,71,72113334.05,72113334.05,7115506.93,5025549.12,57789.07,1047813.75,105793.169,1314835200.0
79,36,193,1026,112183,101,7,17,10728,287,72033004.14,72033004.14,26242627.12,1077863.87,224798.03,34617.24,4348.9,1522108800.0
8,46,90,1110,105226,155,2,3,2891,25,71891556.0,71891556.0,682576.36,2141267.8,109138.99,554644.43,311913.36,1547683200.0
436,75,675,1459,220966,306,45,34,56580,248,71754239.44,71754239.44,13200892.98,3084295.99,114770.75,24094.69,7702.39,1280188800.0
40,82,229,739,33894,13,1,7,615,9,71688901.0,71688901.0,73400468.77,73400468.77,69046.95,919429.76,665178.5556,1461110400.0
35,275,3307,35826,14939,1047,5,24,996,286,71687093.4,71687093.4,56900335.81,3589824.0,228297.82,692057.55,4448.79,1501372800.0
13,28,32,935,11679,26,1,22,445,73,71533156.0,71533156.0,5849961.577,5849961.577,46680.57,1206122.34,107292.5616,1572480000.0
28,44,130,513,66931,37,3,9,4032,12,71469315.0,71469315.0,37304043.78,37304043.78,316021.12,1944762.85,577457.0833,1444348800.0
56,68,224,1509,200634,86,1,48,4185,147,71445045.0,71445045.0,37058506.97,37058506.97,115919.38,354278.16,30620.53,1382140800.0
163,513,1812,5622,128180,233,19,18,5252,287,71231296.53,71231296.53,8214097.61,5238209.7,48934.11,936704.73,29783.32,1382832000.0
98,39,107,507,65623,130,35,8,5954,283,71213876.03,71213876.03,35025226.31,17210206.03,80840.16,377296.32,12154.93,1352937600.0
192,99,785,8751,24641,204,31,90,3819,254,71099386.68,71099386.68,14493188.13,2146265.73,43223.1,102758.81,4099.8,1574985600.0
11,22,118,424,53120,128,7,14,488,16,71085752.0,71085752.0,5686338.37,5686338.37,570172.46,2113014.1,461403.1875,1297209600.0
67,65,311,1899,177575,136,17,8,7196,294,70767988.82,70767988.82,18549739.17,1955547.43,32416.95,235163.94,37792.14,1477440000.0
69,46,162,1129,20083,240,8,10,4655,56,70679969.88,70679969.88,6764342.74,6971499.93,1397926.96,1826993.17,126705.9464,1312761600.0
143,245,994,6118,478293,1031,80,113,6801,298,70645634.85,70645634.85,34140196.94,1390116.69,36378.74,125751.09,12877.9,1417392000.0
96,59,218,598,931709,392,11,141,13577,205,70613899.09,70613899.09,11471929.23,1366198.03,150127.12,94174.7,4429.78,1359417600.0
14,44,109,1388,13517,50,1,26,2302,46,70200703.0,70200703.0,44910776.6,44910776.6,44928.02,245959.86,162384.3261,1494979200.0
60,36,114,732,17299,111,56,37,1091,296,70174006.34,70174006.34,15500102.19,10682858.42,1075342.94,115192.51,2005.51,1505865600.0
45,35,180,887,97656,99,8,81,1013,279,69967433.13,69967433.13,16836737.56,16836737.56,488010.24,310127.2,3268.37,1559520000.0
95,160,620,2052,79682,229,33,2,4627,87,69688904.79,69688904.79,10539674.13,10576418.07,2192.54,466302.24,86094.77011,1365033600.0
20,58,332,3237,12496,176,3,13,269,60,69631270.67,69631270.67,2333373.48,2385340.26,488203.89,495738.78,129226.85,1575590400.0
373,287,4835,7710,266721,317,85,79,17463,290,69406042.33,69406042.33,3635196.88,1313996.65,20498.7,94240.74,2770.98,1447718400.0
196,469,2166,3967,58058,313,27,46,34262,11,69141191.44,69141191.44,4728734.73,3527642.31,17361.1,609914.28,671964.4545,1388016000.0
16,41,47,1081,242910,46,1,65,383,280,69017908.0,69017908.0,61683994.0,61683994.0,1321093.11,130033.58,14028.61,1566345600.0
95,136,540,3594,59759,29,6,10,4256,155,68811767.83,68811767.83,116392893.4,116392893.4,15694.9,272489.42,52232.57,1422144000.0
25,76,670,2273,171058,46,2,12,654,209,68617391.5,68617391.5,25495630.02,25495630.02,136700.43,760855.85,47608.22,1547683200.0
6,123,934,9908,20181,61,1,13,204,291,68590008.0,68590008.0,33029930.61,33029930.61,396487.7,1282738.94,11866.92,1556236800.0
53,29,79,496,205083,257,18,9,5841,298,68546643.78,68546643.78,36292102.0,6717872.79,87284.52,163157.66,19057.82,1373155200.0
43,47,129,1783,286421,186,1,74,5882,239,68438072.0,68438072.0,12273697.42,705359.13,123188.76,153339.87,16590.96,1410393600.0
49,116,140,1253,27667,48,4,1,5222,15,68333195.5,68333195.5,80734999.15,80734999.15,34215.5,586995.53,510348.3333,1431907200.0
13,69,261,1349,13328,82,5,6,1220,18,67831834.0,67831834.0,30672195.85,30672195.85,13831.73,247657.31,432197.7778,1504310400.0
161,182,703,3427,12873,226,12,9,3273,60,67541894.5,67541894.5,11764061.3,13250472.33,43414.86,1610343.38,127972.55,1423353600.0
47,30,213,697,54066,24,40,33,2689,296,67496667.0,67496667.0,27464375.29,27464375.29,36927.02,55565.68,2926.52,1537920000.0
75,49,201,2823,57786,24,6,80,5363,289,67443369.33,67443369.33,135797256.2,135797256.2,1103318.51,33230.86,5240.18,1419811200.0
77,643,1255,15391,25341,70,5,80,4142,291,67233140.8,67233140.8,33351338.2,33351338.2,32182.03,327320.64,8980.08,1516233600.0
75,111,188,963,13400,307,16,17,2185,10,67113453.44,67113453.44,30094633.0,11643026.74,97727.03,955555.81,696100.2,1367366400.0
156,177,882,4687,38249,353,41,127,7920,246,66757503.29,66757503.29,5733108.9,5541140.59,13715.2,123638.68,20454.66,1373932800.0
23,33,52,962,386722,92,4,119,12076,300,66695487.5,66695487.5,13730938.03,13730938.03,20720.06,11175.75,11209.24,1437004800.0
73,47,525,1555,65874,80,12,53,3155,275,66494955.67,66494955.67,40871891.75,40871891.75,512804.99,44296.08,5073.59,1513036800.0
261,809,4003,16713,39493,377,62,19,3316,296,66491865.56,66491865.56,6308879.46,1780805.94,31162.36,147764.47,5636.23,1504483200.0
41,57,143,502,1684721,480,5,43,12365,35,66301324.4,66301324.4,5586834.92,4266291.57,8575.33,1840870.98,197385.9429,1422576000.0
184,86,461,943,50014,130,42,34,2323,21,66299596.45,66299596.45,20293073.62,6579612.31,309432.24,412375.2,358682.9048,1491264000.0
