No.,repo_name,repo_url,contributors,watchers,forks,stars,size,open_issues,pull_requests,releases,commits,events,average_time_close_pull_requests_first_100,average_time_close_pull_requests_last_100,average_time_close_issues_first_100,average_time_close_issues_last_100,frequency_commits_first_100,frequency_commits_last_100,frequency_events_last_100,creation_date
1496,jerryuhoo/Fire,https://github.com/jerryuhoo/Fire,5,14,23,531,25283,20,2,14,492,25,7455444.5,7455444.5,5242581.2,5242581.2,240022.96,712462.07,296893.76,12/30/2019
1499,rdp/screen-capture-recorder-to-video-windows-free,https://github.com/rdp/screen-capture-recorder-to-video-windows-free,7,128,464,2128,121175,105,2,8,797,49,7394951.0,7394951.0,19706714.04,19706714.04,36334.12,2912641.82,161552.9592,8/18/2011
1500,trapexit/mergerfs,https://github.com/trapexit/mergerfs,25,78,177,4442,26187,46,8,89,1256,287,7374417.625,7374417.625,69690181.76,69690181.76,393539.7,455390.14,7063.88,3/24/2014
1501,getnamo/SocketIOClient-Unreal,https://github.com/getnamo/SocketIOClient-Unreal,27,56,243,913,26495,83,3,60,824,52,7316077.0,7316077.0,45083050.95,45083050.95,164782.92,792937.63,147969.5769,5/12/2016
1503,google/visqol,https://github.com/google/visqol,12,29,128,723,69819,39,6,2,82,54,7232154.667,7232154.667,7460330.154,7460330.154,1591800.0,1591800.0,129560.8333,12/6/2019
1506,WhitewaterFoundry/Fedora-Remix-for-WSL,https://github.com/WhitewaterFoundry/Fedora-Remix-for-WSL,17,23,54,751,10465,71,4,26,541,69,7121204.75,7121204.75,6983969.366,6983969.366,13660.52,914081.08,114228.1449,12/10/2018
1508,OpenHantek/OpenHantek6022,https://github.com/OpenHantek/OpenHantek6022,49,57,158,886,98483,3,2,38,1185,52,6987674.0,6987674.0,113254344.3,113254344.3,1781664.81,343900.19,150593.6731,4/25/2019
1509,daipeihust/im-select,https://github.com/daipeihust/im-select,12,10,75,1049,25670,16,8,1,131,72,6937940.75,6937940.75,34145346.56,34145346.56,1543022.51,901184.9,97147.23611,5/29/2018
1513,nicehash/nheqminer,https://github.com/nicehash/nheqminer,9,114,582,769,52254,188,14,6,154,2,6577553.214,6577553.214,2502775.87,3661858.7,12482.62,64043.46,1798023.0,10/19/2016
1518,StanfordPL/stoke,https://github.com/StanfordPL/stoke,18,40,75,754,405884,61,2,3,3489,15,6069933.5,6069933.5,24987994.13,24987994.13,34878.59,846369.05,494911.2667,2/12/2014
1520,ossia/score,https://github.com/ossia/score,54,60,105,1545,60314,374,21,268,11622,253,5996649.762,5996649.762,12392997.48,7088385.86,139220.93,17378.2,7978.57,10/15/2013
1523,ceccocats/tkDNN,https://github.com/ceccocats/tkDNN,19,40,209,718,57076,45,12,4,608,4,5919314.25,5919314.25,42593283.31,42593283.31,467133.22,647478.32,1212639.75,6/27/2017
1525,joaoleal/CppADCodeGen,https://github.com/joaoleal/CppADCodeGen,17,10,39,177,15473,15,1,15,988,12,5805172.0,5805172.0,23155447.47,23155447.47,172069.2,1601088.54,606314.1667,12/26/2011
1528,tunabrain/tungsten,https://github.com/tunabrain/tungsten,7,93,169,1762,20666,14,4,4,985,37,5632975.0,5632975.0,5191128.357,5191128.357,122927.28,680043.07,199840.3243,9/15/2014
1529,weolar/miniblink49,https://github.com/weolar/miniblink49,9,319,1106,7324,287646,328,3,75,1782,258,5628020.667,5628020.667,14781395.69,8157488.57,21624.05,1685040.04,37228.58,9/27/2016
1530,InteractiveComputerGraphics/SPlisHSPlasH,https://github.com/InteractiveComputerGraphics/SPlisHSPlasH,11,70,292,1630,18164,7,5,21,232,68,5617329.4,5617329.4,173151872.3,173151872.3,1065167.66,1311415.05,115813.3824,11/17/2016
1534,Tencent/rapidjson,https://github.com/Tencent/rapidjson,227,558,3546,14492,30435,646,101,5,2479,283,659661.63,5451649.94,7776432.02,2561548.19,833729.63,1058916.84,26142.4,3/4/2014
1535,M2TeamArchived/NSudo,https://github.com/M2TeamArchived/NSudo,17,71,222,1999,16660,15,6,19,1138,110,5434156.5,5434156.5,22494577.47,22494577.47,702400.31,309320.74,76146.45,6/29/2016
1539,mxmxmx/O_C,https://github.com/mxmxmx/O_C,12,64,122,480,11572,17,3,7,1234,11,5237961.333,5237961.333,1820596.706,1820596.706,385688.57,1470003.4,627332.0909,9/1/2014
1541,AgoraIO/Basic-Video-Call,https://github.com/AgoraIO/Basic-Video-Call,48,68,1003,699,25039,36,45,8,537,10,5213241.578,5213241.578,22851800.06,22851800.06,184353.02,902062.63,734187.7,9/26/2018
1543,GillesDebunne/libQGLViewer,https://github.com/GillesDebunne/libQGLViewer,15,25,93,249,78104,6,6,3,286,6,5142811.333,5142811.333,125234174.2,125234174.2,1006611.65,2794252.92,766433.3333,5/18/2013
1544,microsoft/BlingFire,https://github.com/microsoft/BlingFire,28,33,130,1834,196349,38,7,4,351,17,5118698.571,5118698.571,8828038.763,8828038.763,272160.88,1182056.04,459351.9412,3/13/2019
1545,justcallmekoko/ESP32Marauder,https://github.com/justcallmekoko/ESP32Marauder,20,142,710,6609,464245,203,26,64,933,288,5114544.115,5114544.115,4841631.9,2555718.24,125116.35,267265.28,7986.77,9/13/2019
1546,silverf0x/RpcView,https://github.com/silverf0x/RpcView,20,51,253,947,12633,11,4,2,156,37,5105046.5,5105046.5,2502256.636,2502256.636,580687.86,1503074.38,196906.973,3/14/2017
1548,OpenIntelWireless/IntelBluetoothFirmware,https://github.com/OpenIntelWireless/IntelBluetoothFirmware,5,101,270,2484,16314,11,3,16,118,148,5066538.0,5066538.0,159529515.1,159529515.1,838466.65,1487274.32,41845.48,11/17/2019
1549,WithSecureLabs/C3,https://github.com/WithSecureLabs/C3,18,51,274,1552,40892,5,36,5,498,36,5047016.611,5047016.611,16641057.2,16641057.2,109835.87,812476.78,208957.9444,8/30/2019
1554,mission-arm/HACKberry,https://github.com/mission-arm/HACKberry,9,140,221,470,2483177,5,3,1,251,8,4858342.333,4858342.333,584692.4,584692.4,105189.26,805108.87,720180.625,5/17/2015
1555,liuruoze/EasyPR,https://github.com/liuruoze/EasyPR,7,523,2502,6371,195032,77,9,1,582,25,4802339.889,4802339.889,16605025.97,16605025.97,125149.51,501042.54,261720.4,9/19/2014
1556,ethz-adrl/control-toolbox,https://github.com/ethz-adrl/control-toolbox,29,46,323,1506,14413,58,4,4,1871,71,4704082.75,4704082.75,6286126.931,6286126.931,22171.31,409984.45,110589.5493,4/25/2019
1557,marian-nmt/marian,https://github.com/marian-nmt/marian,70,67,235,1275,41420,85,4,10,4932,46,4627235.0,4627235.0,23534749.74,23534749.74,115671.83,393397.8,165145.2391,4/14/2016
1560,speeduino/speeduino,https://github.com/speeduino/speeduino,75,157,569,1408,197339,153,100,49,3134,292,17115294.98,4523197.47,35484241.77,7994157.48,283608.53,212989.15,28011.96,2/4/2013
1563,juce-framework/JUCE,https://github.com/juce-framework/JUCE,62,261,1771,6820,270384,229,170,39,14923,295,2260781.17,4464048.65,17510761.68,3097185.01,31136.29,39595.76,15956.84,3/31/2012
1567,facebookresearch/TensorComprehensions,https://github.com/facebookresearch/TensorComprehensions,35,108,212,1759,38455,62,28,1,1414,5,4346216.5,4346216.5,4431735.935,4431735.935,9688.02,1506173.33,1134388.8,2/6/2018
1568,YannickJadoul/Parselmouth,https://github.com/YannickJadoul/Parselmouth,5,22,117,1085,103215,14,6,14,1062,46,4303947.5,4303947.5,17060001.71,17060001.71,471751.69,426767.61,171947.3696,6/6/2017
1569,GPUOpen-Effects/TressFX,https://github.com/GPUOpen-Effects/TressFX,7,77,132,799,523738,33,7,4,88,10,4300105.857,4300105.857,629140.8182,629140.8182,1432461.648,1432461.648,580388.5,1/26/2016
1570,Hieromon/AutoConnect,https://github.com/Hieromon/AutoConnect,15,41,191,921,28201,25,6,27,1335,33,4291819.167,4291819.167,64256440.04,64256440.04,230438.49,81851.08,215327.5455,3/13/2018
1571,hakuna-m/wubiuefi,https://github.com/hakuna-m/wubiuefi,19,57,151,1077,10832,224,2,71,417,44,4268553.5,4268553.5,6465326.27,6088692.72,192588.16,3655804.45,175664.9318,1/26/2016
1572,ravinet/mahimahi,https://github.com/ravinet/mahimahi,14,16,129,241,14641,43,8,2,692,15,4266569.875,4266569.875,4949559.791,4949559.791,21487.48,3070185.97,371650.7333,8/27/2013
1578,DaehwanKimLab/hisat2,https://github.com/DaehwanKimLab/hisat2,27,37,121,488,33283,217,15,4,1500,40,4026115.4,4026115.4,6496670.3,5883292.32,56902.92,1651982.07,195188.125,6/18/2015
1580,macchina-io/macchina.io,https://github.com/macchina-io/macchina.io,14,78,156,517,128373,34,15,13,1233,4,3618760.667,3618760.667,43643020.47,43643020.47,163037.64,925433.53,799852.25,9/1/2014
1584,xmoezzz/KrkrExtract,https://github.com/xmoezzz/KrkrExtract,7,49,123,1264,293690,77,2,13,200,33,3529273.5,3529273.5,2258961.545,2258961.545,579319.03,1460627.33,222219.5758,7/16/2015
1586,mbasso/asm-dom,https://github.com/mbasso/asm-dom,6,59,89,2802,53378,15,111,7,374,13,3422020.6,3422020.6,379423.8,379423.8,45036.82,1429650.58,387220.8462,2/25/2017
1587,prusa3d/PrusaSlicer,https://github.com/prusa3d/PrusaSlicer,238,265,1968,7897,366227,4627,180,165,25676,262,10055946.59,3340090.47,21192808.33,537355.13,57789.07,15456.92,3830.65,3/1/2016
1589,Tencent/Hardcoder,https://github.com/Tencent/Hardcoder,7,58,204,2178,92896,17,1,1,34,25,3303982.0,3303982.0,2897989.882,2897989.882,3602688.029,3602688.029,280619.16,9/26/2019
1590,jatinchowdhury18/AnalogTapeModel,https://github.com/jatinchowdhury18/AnalogTapeModel,9,19,65,1134,122766,32,2,18,363,38,3281557.5,3281557.5,12650093.06,12650093.06,478973.24,605125.23,196781.5526,2/6/2019
1591,intel/fastuidraw,https://github.com/intel/fastuidraw,16,38,58,609,437172,6,4,1,3059,2,3207331.5,3207331.5,26662485.83,26662485.83,60621.38,1144356.08,114350.0,2/22/2016
1592,apache/mxnet,https://github.com/apache/mxnet,982,1069,6778,20791,101275,1805,205,34,11896,70,46757.25,3186008.43,1863503.74,4194139.11,69712.4,285378.97,113136.7,4/30/2015
1593,Artikash/Textractor,https://github.com/Artikash/Textractor,24,35,215,2212,19703,504,89,79,1256,199,3177341.022,3177341.022,2636804.86,1468224.31,1009390.94,701151.84,36855.52,5/20/2018
1596,LiquidPlayer/LiquidCore,https://github.com/LiquidPlayer/LiquidCore,7,24,130,1019,470299,55,10,25,537,7,2958192.0,2958192.0,11959973.15,11959973.15,170465.32,350027.0,1004998.286,9/5/2016
1597,ApolloAuto/apollo,https://github.com/ApolloAuto/apollo,427,1105,9745,25428,3324909,865,105,12,19341,289,2389.69,2916364.03,9367167.36,1263081.64,6232.41,592631.29,12752.26,7/4/2017
1598,Redot-Engine/redot-engine,https://github.com/Redot-Engine/redot-engine,3244,100,231,5084,1470208,44,30,8,71217,193,2890503.567,2890503.567,695782.7727,695782.7727,277344.94,3473.85,5059.21,10/13/2017
1599,bulletphysics/bullet3,https://github.com/bulletphysics/bullet3,308,409,2878,12896,295850,216,130,11,9400,288,5139528.59,2877756.41,118664899.8,3438727.99,26886.34,661887.46,20358.15,4/12/2011
1600,PixarAnimationStudios/OpenUSD,https://github.com/PixarAnimationStudios/OpenUSD,245,298,1245,6302,224913,655,242,43,12760,288,7826277.91,2835864.54,36727526.43,4541144.96,25906.72,26853.78,8826.63,5/6/2016
1601,devsisters/libquic,https://github.com/devsisters/libquic,12,161,290,1791,18120,15,5,3,107,17,2835279.2,2835279.2,1768280.333,1768280.333,489141.3,531473.58,423762.0,1/14/2015
1602,monero-project/monero,https://github.com/monero-project/monero,407,504,3143,9150,193383,463,246,52,11839,259,225445.37,2819117.45,26840604.78,1628079.87,174473.71,21731.03,2237.09,4/30/2014
1603,buzzinglight/IanniX,https://github.com/buzzinglight/IanniX,16,33,41,356,23013,23,1,10,224,14,2800870.0,2800870.0,33603979.35,33603979.35,668550.55,2441332.11,542426.5714,4/18/2011
1605,mfem/mfem,https://github.com/mfem/mfem,214,127,508,1785,237810,95,168,13,22454,259,5256626.14,2712310.93,90851633.82,90851633.82,2094494.3,31405.46,2402.57,6/11/2015
1607,mgieseki/dvisvgm,https://github.com/mgieseki/dvisvgm,11,10,34,317,29306,17,3,77,2286,66,2596703.667,2596703.667,56074915.76,56074915.76,890907.98,317975.41,111608.2424,4/9/2013
1609,marzer/tomlplusplus,https://github.com/marzer/tomlplusplus,35,30,161,1631,20325,12,2,28,350,108,2516634.5,2516634.5,45317389.33,45317389.33,155625.45,869137.95,74103.29,11/27/2019
1611,cpvrlab/ImagePlay,https://github.com/cpvrlab/ImagePlay,21,50,126,1169,65042,29,4,12,419,2,2441473.75,2441473.75,18587807.34,18587807.34,17016.52,1417035.61,644759.0,3/5/2015
1617,cyang-kth/fmm,https://github.com/cyang-kth/fmm,6,18,215,916,15601,38,11,5,369,29,2189765.909,2189765.909,16620186.71,16620186.71,876067.91,1242737.51,249579.3793,10/27/2017
1621,CarVac/filmulator-gui,https://github.com/CarVac/filmulator-gui,13,25,33,686,79673,32,1,11,1411,21,2120881.0,2120881.0,49119598.06,49119598.06,35466.56,81544.11,372947.619,1/19/2014
1633,synfig/synfig,https://github.com/synfig/synfig,133,61,333,1885,66801,538,121,25,12299,295,454635.69,1709154.59,43676119.88,3556266.86,227015.71,283463.68,27947.26,5/2/2011
1636,NVIDIA-AI-IOT/redtail,https://github.com/NVIDIA-AI-IOT/redtail,5,103,346,1018,584215,46,1,3,71,17,1622713.0,1622713.0,3917510.804,3917510.804,1420217.873,1420217.873,459222.8235,9/7/2017
1637,ohpe/juicy-potato,https://github.com/ohpe/juicy-potato,5,47,466,2475,13573,10,2,1,53,64,1603940.0,1603940.0,14748718.7,14748718.7,1558891.094,1558891.094,115902.1094,7/27/2018
1639,hetelek/Velocity,https://github.com/hetelek/Velocity,12,17,52,176,10595,52,3,1,1326,42,1559036.0,1559036.0,422756.9231,422756.9231,3938.95,3307898.73,168604.6667,8/28/2012
1640,tensorflow/text,https://github.com/tensorflow/text,116,42,346,1240,14028,86,103,60,902,211,1939907.51,1545325.6,10388668.3,10388668.3,108807.69,581841.01,34543.29,5/29/2019
1641,CauldronDevelopmentLLC/CAMotics,https://github.com/CauldronDevelopmentLLC/CAMotics,17,59,145,631,45829,118,3,6,1061,71,1494649.667,1494649.667,24896023.02,21822872.17,261567.96,714522.68,93016.53521,3/9/2014
1645,electronicarts/dem-bones,https://github.com/electronicarts/dem-bones,6,54,155,868,61004,10,1,5,32,14,1312851.0,1312851.0,13402663.1,13402663.1,5203476.313,5203476.313,545405.8571,2/6/2019
1646,google-ai-edge/mediapipe,https://github.com/google-ai-edge/mediapipe,89,519,5214,28277,603475,374,137,58,4405,216,7919612.16,1293770.75,1154710.29,1527125.72,641737.59,55191.97,3568.03,6/13/2019
1650,LMMS/lmms,https://github.com/LMMS/lmms,291,241,1027,8344,95438,980,180,55,8208,290,50680.25,1203630.67,26009977.72,1944121.99,151228.52,176140.39,3486.1,1/9/2014
1651,mawww/kakoune,https://github.com/mawww/kakoune,389,116,720,10089,43169,739,144,18,10653,276,971446.43,1153530.21,24947453.14,1670960.25,30146.75,114700.66,25154.08,11/3/2011
1652,romkatv/gitstatus,https://github.com/romkatv/gitstatus,29,25,104,1709,76165,19,2,24,1425,48,1123232.5,1123232.5,17667999.79,17667999.79,5516.17,1223492.3,154340.8333,2/26/2019
1653,Oneflow-Inc/oneflow,https://github.com/Oneflow-Inc/oneflow,172,179,718,6466,86736,410,184,34,9537,199,61233.07,1115848.36,11927858.18,831833.99,27697.27,508654.04,5290.94,2/11/2017
1654,Icinga/icinga2,https://github.com/Icinga/icinga2,306,124,579,2044,57759,323,153,115,13984,272,1871504.4,1085446.28,18397061.48,8141574.25,19958.63,67302.45,2641.08,8/28/2013
1655,LeelaChessZero/lc0,https://github.com/LeelaChessZero/lc0,104,94,543,2511,39949,86,112,84,1578,286,2476992.64,1070347.42,94112876.64,94112876.64,18951.87,366415.47,19336.73,5/30/2018
1656,transmission/transmission,https://github.com/transmission/transmission,254,217,1238,12546,131641,708,109,75,16235,279,31441599.02,1049077.14,72803200.03,2330367.43,25141.23,93056.63,5765.18,5/5/2015
1659,crawl/crawl,https://github.com/crawl/crawl,529,99,1375,2415,302812,378,132,24,70943,294,745260.12,919803.58,16729746.04,1364917.4,98043.88,9835.7,4854.5,8/17/2014
1663,p-ranav/indicators,https://github.com/p-ranav/indicators,28,62,240,3073,35418,32,4,14,413,83,861748.5,861748.5,5350498.781,5350498.781,1262.21,1326776.23,94906.31325,12/3/2019
1664,FidoProject/Fido,https://github.com/FidoProject/Fido,10,37,81,444,53652,14,1,4,985,9,857557.0,857557.0,2604065.5,2604065.5,13054.26,496703.06,803210.3333,8/7/2015
1666,PointCloudLibrary/pcl,https://github.com/PointCloudLibrary/pcl,683,425,4627,10138,239018,442,140,37,14511,243,838332.3,804550.11,10104511.31,850981.89,6058.39,192041.56,8999.75,2/12/2013
1667,CGAL/cgal,https://github.com/CGAL/cgal,308,170,1405,5139,690810,497,122,85,110394,207,1329106.15,803299.18,19808438.27,1909862.06,591686.58,38184.55,4087.7,10/1/2014
1668,zcash/zcash,https://github.com/zcash/zcash,629,369,2067,4970,113957,995,100,76,18397,183,537627.02,799299.63,35503101.18,5160897.59,145021.08,119464.42,25009.22,11/22/2014
1670,happynear/caffe-windows,https://github.com/happynear/caffe-windows,295,113,648,1323,39951,146,3,1,4488,2,760960.0,760960.0,2117222.29,6928515.86,11375.9,298276.54,714324.0,3/31/2015
1671,markusschwenk/midieditor,https://github.com/markusschwenk/midieditor,9,19,71,478,89522,82,14,4,142,22,755692.9286,755692.9286,1721358.427,1721358.427,397795.81,627068.24,326641.6364,5/28/2018
1674,microsoft/DirectXShaderCompiler,https://github.com/microsoft/DirectXShaderCompiler,145,155,714,3158,70897,375,115,18,4785,244,149530.56,697005.52,18513657.6,1609559.67,35500.06,150959.87,7826.94,12/7/2016
1675,CookiePLMonster/SilentPatch,https://github.com/CookiePLMonster/SilentPatch,5,9,19,457,10503,77,2,2,747,244,655643.0,655643.0,6135906.649,6135906.649,230639.96,177090.45,26206.73,11/22/2019
1676,YosysHQ/yosys,https://github.com/YosysHQ/yosys,289,137,898,3602,30443,466,126,48,14621,287,70541.45,644350.4,735064.73,1066737.48,61270.03,33479.31,5978.46,1/5/2013
1677,endless-sky/endless-sky,https://github.com/endless-sky/endless-sky,349,168,1061,6293,434312,859,142,44,8943,271,3229513.63,640403.84,3848640.35,1201417.98,98540.93,57882.33,1921.2,3/14/2015
1678,ocornut/imgui,https://github.com/ocornut/imgui,462,1038,10497,62578,98775,934,149,107,8607,274,14269140.83,634503.69,9518785.17,162995.33,25733.57,37985.77,1198.68,7/21/2014
1680,diffblue/cbmc,https://github.com/diffblue/cbmc,172,40,269,873,1219797,405,141,117,28237,270,15427009.68,606591.39,73468900.13,4493654.43,18480.47,23261.27,10007.05,2/16/2016
1682,eclipse-omr/omr,https://github.com/eclipse-omr/omr,240,58,398,950,83796,772,135,3,13605,293,552831.44,585894.93,10001397.25,9892349.72,66526.26,55412.41,3758.63,3/3/2016
1686,rapidsai/cudf,https://github.com/rapidsai/cudf,299,154,919,8603,157462,970,110,58,40090,256,470127.16,482088.58,15965707.37,1191244.52,53582.23,27322.82,555.83,5/7/2017
1687,pybind/pybind11,https://github.com/pybind/pybind11,371,249,2125,16051,12132,560,134,31,2957,280,597821.87,480019.91,677165.96,3411288.06,133895.39,178100.06,9256.61,7/5/2015
1691,cms-sw/cmssw,https://github.com/cms-sw/cmssw,2931,73,4351,1104,1421796,875,102,1322,248375,185,527919.17,420359.52,4990084.67,679588.58,2202165.51,6898.6,127.34,6/26/2013
1692,horsicq/DIE-engine,https://github.com/horsicq/DIE-engine,19,87,335,2472,63605,28,1,20,17429,291,410250.0,410250.0,11754267.61,11754267.61,1483764.81,7512.13,7511.62,10/13/2014
1694,bitcoin/bitcoin,https://github.com/bitcoin/bitcoin,1216,4038,36544,81418,274366,374,327,54,43583,260,1290431.7,403774.03,23313071.81,486597.17,145021.08,17399.94,841.81,12/19/2010
1695,FreeCAD/FreeCAD,https://github.com/FreeCAD/FreeCAD,745,547,4274,22579,2146374,2506,182,28,39868,212,2152933.89,399743.65,43188244.35,214738.77,25009.22,37211.72,604.12,9/9/2012
1696,musescore/MuseScore,https://github.com/musescore/MuseScore,448,241,2730,12546,872749,3064,201,63,38833,251,832101.91,399171.83,8199424.12,567009.52,11954.13,7055.03,1667.48,5/26/2012
1697,PX4/PX4-Autopilot,https://github.com/PX4/PX4-Autopilot,922,462,13641,8784,250699,1445,527,116,46700,290,1489177.25,371614.33,8082692.52,1644035.17,20052.45,35765.58,858.43,8/4/2012
1699,facebook/rocksdb,https://github.com/facebook/rocksdb,1076,994,6383,28977,224341,683,409,200,13087,269,2240008.17,352027.02,4732967.3,2573509.49,448543.16,59697.81,1395.27,11/30/2012
1700,grpc/grpc,https://github.com/grpc/grpc,1064,1353,10626,42279,541358,650,364,335,56048,152,42702.18,346057.43,12932106.83,1302207.71,22450.16,18077.49,644.86,12/8/2014
1701,kanryu/quickviewer,https://github.com/kanryu/quickviewer,8,25,65,545,12627,74,2,84,777,14,335414.0,335414.0,5145899.541,5145899.541,10437.17,1129551.91,552481.4286,3/20/2017
1702,wazuh/wazuh,https://github.com/wazuh/wazuh,433,223,1721,11460,434147,2448,310,112,39079,235,513302.36,324985.02,21473950.24,85609.63,13881.05,35152.04,313.49,8/11/2015
1705,microsoft/onnxruntime,https://github.com/microsoft/onnxruntime,692,253,2999,15323,1315752,2488,526,54,12211,280,315063.57,289057.46,5311069.36,814039.51,8429.98,24995.79,527.15,11/10/2018
1706,KratosMultiphysics/Kratos,https://github.com/KratosMultiphysics/Kratos,274,57,247,1064,2103664,335,247,24,103775,294,1165341.2,283597.23,8544466.14,1836404.7,31118.64,10807.27,1711.18,2/13/2017
1708,electron/electron,https://github.com/electron/electron,1490,2833,15713,115153,161123,892,103,1584,28866,213,232254.55,259688.22,3414004.52,588059.44,34329.09,50421.5,1069.97,4/12/2013
